freq,am_item,indic_agr,unit,geo\TIME_PERIOD,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
A,AM179000,PRD_BP,MIO_NAC,EU27_2020_EFTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5981.69,6553.51,6309.64,8118.16,8788.73,8917.21,9449.87,9349.46,9693.97,9501.26,9851.33,10190.4,10127.25,8920.3,10074.64,12516.27,13300.28,13219.18,13679.7
A,AM179000,PRD_BP,MIO_NAC,FI,,,49.7,54.9,59.4,66.2,80.5,90.8,100.7,114.0,123.8,134.0,145.0,159.1,159.6,159.6,174.0,187.2,165.7,160.9,173.5,188.2,207.5,200.3,197.8,202.2,236.7,248.2,258.8,298.8,310.7,322.6,353.5,386.0,404.0,486.6,461.4,470.8,582.13,508.01,417.67,345.22,379.81,392.35,375.79,409.73,407.31,473.93,535.61,451.82,550.24,513.65,506.78
A,AM179000,PRD_BP,MIO_NAC,FR,45.31,48.56,51.3,52.62,56.89,63.19,69.9,74.57,83.1,100.27,106.27,111.85,114.9,115.0,116.42,117.54,125.06,127.6,132.1,138.6,147.9,148.5,154.1,152.5,153.5,152.8,148.7,154.3,159.7,167.6,176.7,189.6,192.8,213.3,213.2,202.9,207.0,210.9,213.2,186.9,180.5,196.7,222.2,204.4,232.88,223.66,227.08,187.71,201.07,273.87,300.18,308.59,315.21
A,AM179000,PRD_BP,MIO_NAC,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
A,AM179000,PRD_BP,MIO_NAC,HU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
A,AM179000,PRD_BP,MIO_NAC,IE,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
A,AM179000,PRD_BP,MIO_NAC,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644.93,1648.96,2586.11,2187.05,2575.53,2622.54,2514.65,3189.67,3424.52,4083.97,3748.79,3963.07,4076.32,4568.27,5109.48,6759.01,6975.98,7661.38,8151.7
A,AM179000,PRD_BP,MIO_NAC,IT,,,,,,,,144.86,175.63,213.85,254.03,280.84,302.81,329.26,354.09,378.58,398.57,417.04,474.03,562.1,479.95,525.77,671.24,766.01,805.3,819.01,845.01,1096.13,1167.08,1263.64,1334.19,1370.53,1377.26,1538.96,1825.92,1940.66,1900.52,2010.85,2358.28,2564.24,2746.33,2657.44,2796.9,2727.12,3003.82,3118.57,3256.55,2329.15,2821.68,3429.82,3769.57,3983.18,4184.73
A,AM179000,PRD_BP,MIO_NAC,LT,,,,,,,,,,,,,,,,,,,,,,,5.0,5.8,6.1,7.4,14.9,7.5,5.6,4.7,5.0,22.2,22.8,22.4,27.2,30.5,33.7,41.79,95.05,90.33,141.28,163.95,197.5,243.7,275.9,223.9,267.5,307.98,316.01,459.58,416.14,373.92,294.91
A,AM179000,PRD_BP,MIO_NAC,LU,,,,,,,,,,,,,0.99,1.06,2.11,2.28,2.63,2.64,2.81,2.84,2.55,2.43,2.9,3.16,3.54,4.22,2.92,3.6,3.82,3.76,6.16,5.55,9.36,10.03,10.2,11.87,12.99,16.78,19.99,25.33,24.76,28.04,29.36,30.45,32.51,33.81,31.98,31.0,30.36,31.55,30.78,29.63,31.62
A,AM179000,PRD_BP,MIO_NAC,LV,,,,,,,,,,,,,,,,,,,,,,,,,,3.99,23.32,30.31,21.85,39.68,64.98,61.96,57.01,65.45,77.25,48.14,42.75,36.48,49.87,51.94,65.76,77.14,84.67,68.69,76.37,85.59,87.45,77.53,75.31,81.44,62.23,82.58,89.71
A,AM179000,PRD_BP,MIO_NAC,MK,,,,,,,,,,,,,,,,,,,,,,,,,,168.69,182.95,110.93,124.53,164.79,150.56,158.97,172.03,332.96,475.0,130.07,123.4,333.76,350.8,358.46,357.95,429.89,215.99,290.64,267.47,228.62,249.68,222.82,222.82,150.5,88.68,,
A,AM179000,PRD_BP,MIO_NAC,MT,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,AM179000,PRD_BP,MIO_NAC,NL,,,,,,,,,,,,,,26.75,27.77,29.74,31.92,33.63,35.29,36.83,37.69,38.75,49.48,65.99,87.52,95.78,126.53,165.47,197.23,225.19,233.96,262.6,330.01,481.72,669.0,995.18,964.24,1094.31,1114.19,1047.84,1031.96,983.53,939.01,831.45,841.38,884.75,873.48,871.75,1179.37,2517.99,2807.8,2586.74,2657.2
A,AM179000,PRD_BP,MIO_NAC,NO,,,,,,,,,,,,,,,,,,,,,,,488.9,579.6,576.6,617.8,626.6,620.0,601.6,586.6,607.6,657.4,647.8,688.4,695.7,765.7,800.2,838.2,841.0,761.8,706.9,723.6,746.99,801.81,832.36,835.72,862.67,870.71,905.82,885.97,907.48,820.89,866.53
A,AM179000,PRD_BP,MIO_NAC,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
A,AM179000,PRD_BP,MIO_NAC,PT,,,,,,,,8.47,12.37,15.74,24.08,29.59,47.75,59.86,82.45,101.02,128.05,164.37,184.68,206.34,234.45,254.09,322.06,268.72,290.17,273.06,309.36,144.7,144.88,166.78,162.57,158.49,166.59,162.62,168.92,193.62,174.12,154.61,146.42,153.92,154.16,168.71,172.85,190.54,189.0,204.75,281.44,250.43,270.31,310.68,358.94,357.93,360.33
A,AM179000,PRD_BP,MIO_NAC,RO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
A,AM179000,PRD_BP,MIO_NAC,SE,171.81,188.82,207.3,228.63,254.63,280.14,300.36,341.52,382.85,415.63,452.86,489.06,525.26,547.46,570.34,603.47,642.4,709.0,681.0,652.0,753.38,854.75,956.13,1057.5,1158.88,1260.25,1361.63,1463.0,1719.0,2447.22,2273.59,2371.17,2991.91,3636.82,3709.92,3859.43,3137.58,3742.83,3729.99,2922.6,3528.64,2925.18,3388.23,2768.17,3097.76,2771.87,2244.02,1523.82,2794.7,3173.64,3647.19,3350.17,3463.33
A,AM179000,PRD_BP,MIO_NAC,SI,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,AM179000,PRD_BP,MIO_NAC,SK,,,,,,,,,,,,,,,,,,,,,,,174.33,150.57,150.73,130.52,108.15,143.93,129.02,220.74,155.85,98.57,115.84,144.23,86.52,99.39,109.53,118.13,110.22,113.79,110.18,107.98,104.58,106.66,111.75,146.59,141.46,119.22,115.75,149.39,124.33,166.07,171.9
A,AM179000,PRD_BP,MIO_NAC,UK,22.05,25.59,34.28,41.56,50.0,56.33,66.33,81.11,94.34,106.54,116.1,126.57,139.4,149.7,162.01,176.54,186.83,226.33,246.94,267.93,295.11,322.48,326.78,362.29,371.65,420.98,430.25,488.49,623.58,559.51,592.21,637.09,678.26,684.16,762.89,813.32,897.29,936.31,1003.37,1040.9,1175.92,1170.41,1185.71,1201.11,1224.68,1285.86,1311.1,1048.88,,,,,
A,AM179000,PRD_BP,MIO_PPS,AT,,,,,,,,,,,,,,,,,,,,,,,281.07,294.2,303.45,310.43,338.58,343.17,339.1,366.27,354.18,341.18,315.64,305.86,314.74,310.07,310.94,339.58,325.45,326.2,339.4,336.4,366.6,367.32,367.57,388.75,397.92,392.23,441.24,519.37,550.73,579.13,604.22
A,AM179000,PRD_BP,MIO_PPS,BE,,,,,,,,0.07,0.08,0.08,0.09,0.1,0.11,0.11,0.12,0.13,0.15,0.17,7.61,8.66,8.48,8.98,8.79,8.15,8.4,9.43,8.94,9.49,9.39,9.57,9.52,9.33,9.31,9.22,9.11,9.08,9.01,9.63,9.54,9.56,9.63,9.73,9.86,9.85,9.91,10.0,10.09,10.28,10.32,10.41,10.52,10.58,10.58
A,AM179000,PRD_BP,MIO_PPS,BG,,,,,,,,,,,,,,,,,,,,,,,87.35,154.32,197.68,128.14,126.77,177.52,182.62,182.68,136.87,86.98,92.28,25.52,60.81,27.91,21.2,14.4,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
A,AM179000,PRD_BP,MIO_PPS,CH,,,,,,,,,,,,,,,,,,,120.92,128.56,97.06,100.67,115.1,122.56,130.8,136.94,185.12,169.27,148.11,188.88,173.84,166.45,179.35,195.6,207.53,229.66,253.22,244.47,278.19,299.73,325.86,325.73,311.7,318.55,345.25,359.01,327.26,338.67,397.67,438.84,499.35,507.92,512.8
A,AM179000,PRD_BP,MIO_PPS,CY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,AM179000,PRD_BP,MIO_PPS,CZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,5.27,5.15,9.96,14.41,19.99,21.13,16.25,14.37,18.05,19.75,23.87,26.25,108.45,128.85,134.71,139.28,136.02,156.58,162.12,160.99,186.89,190.3,190.3
A,AM179000,PRD_BP,MIO_PPS,DE,,,,,,,,,,,,,,,,,,,120.04,115.88,111.48,110.37,138.61,135.9,97.58,84.13,94.55,105.78,121.65,103.79,97.4,121.43,178.33,152.54,162.21,126.96,130.37,1406.78,1403.65,1532.25,1748.22,1824.8,1788.65,1825.82,1790.99,1962.35,1687.8,1692.03,1801.31,1978.22,1876.69,1884.6,1979.69
A,AM179000,PRD_BP,MIO_PPS,DK,2.17,2.15,2.14,2.15,2.12,2.08,2.11,2.69,2.65,2.58,2.5,2.49,2.48,2.46,2.4,2.44,2.44,21.08,24.53,25.34,28.56,26.34,22.24,27.78,34.75,29.51,42.44,33.67,44.78,38.49,53.11,61.57,81.56,71.81,62.86,84.81,91.29,110.72,105.83,88.51,117.49,161.13,181.9,146.87,142.71,116.63,127.42,128.01,94.16,100.81,112.35,94.89,96.98
A,AM179000,PRD_BP,MIO_PPS,EA,,,,,,,,,,,,,,,,,,,2239.01,2484.36,2392.64,2586.81,2733.71,2831.11,2888.85,2839.93,3153.38,3268.93,3466.08,3754.38,3594.09,3667.69,3847.53,4210.97,4750.9,5277.15,5168.68,6715.8,7259.67,7495.78,7817.09,7806.26,8280.27,8215.34,8525.64,8867.3,8906.25,7681.95,8651.01,10851.13,11371.09,11398.31,11776.73
A,AM179000,PRD_BP,MIO_PPS,EA21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4313.88,4644.42,5140.24,5615.35,5341.67,6909.78,7490.96,7718.92,8142.17,8071.76,8280.27,8215.34,8525.64,8867.3,8906.25,7681.95,8651.01,10851.13,11371.09,11398.31,11776.73
A,AM179000,PRD_BP,MIO_PPS,EE,,,,,,,,,,,,,,,,,,,,,,,10.17,15.07,9.69,31.47,34.63,37.7,39.36,32.14,38.48,40.54,56.66,54.83,51.65,53.83,35.61,52.65,43.53,37.87,32.72,62.5,68.55,39.72,39.15,51.81,13.74,24.18,32.16,53.39,34.03,26.7,30.37
A,AM179000,PRD_BP,MIO_PPS,EL,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.36,23.62,25.24,27.45,28.12,30.59,26.52,19.25,19.01,75.88,27.35,26.15,25.22,25.11,26.46,27.75
A,AM179000,PRD_BP,MIO_PPS,ES,,,,,,,,,,,,,,,,,,4.07,637.1,759.9,738.19,835.73,788.11,849.46,879.47,844.46,995.25,992.96,1091.29,1207.09,995.63,1011.95,1042.19,1094.79,1123.38,1159.36,1047.95,1035.04,1118.77,1142.24,1171.71,1148.39,1131.33,1136.12,1125.89,1115.63,1119.96,854.53,777.98,612.3,612.16,539.66,601.94
A,AM179000,PRD_BP,MIO_PPS,EU,,,,,,,,,,,,,,,,,,,,,2916.23,3158.97,3225.43,3386.42,3466.3,3467.06,3813.5,4011.25,4405.47,4670.92,4542.87,4694.54,5356.79,5803.45,6402.74,6961.95,6669.3,8357.9,8988.14,9172.09,9800.63,9700.48,10076.8,9920.68,10272.17,10603.01,10612.9,8081.93,9120.42,11349.01,11940.24,11932.58,12321.5
A,AM179000,PRD_BP,MIO_PPS,EU27_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4663.93,5047.98,5553.29,6062.45,5714.86,7348.77,7929.13,8076.55,8579.78,8499.38,8845.77,8709.02,9043.43,9335.21,9339.69,8081.93,9120.42,11349.01,11940.24,11932.58,12321.5
A,AM179000,PRD_BP,MIO_PPS,EU27_2020_EFTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5834.49,6370.35,6050.63,7675.02,8290.52,8452.67,8975.39,8897.51,9228.89,9103.29,9465.94,9772.41,9745.23,8498.97,9605.24,11883.56,12535.02,12530.82,12929.93
A,AM179000,PRD_BP,MIO_PPS,FI,,,8.77,9.37,10.0,11.12,13.61,15.51,17.02,19.13,20.13,21.21,22.77,24.71,24.36,23.48,25.38,27.15,154.99,152.85,161.8,175.95,176.4,171.14,167.31,169.68,199.4,209.55,213.66,245.43,254.63,270.85,295.64,322.07,341.29,414.0,388.73,395.71,483.04,412.94,332.99,272.75,300.85,309.39,298.87,325.41,320.55,377.41,432.14,362.71,450.2,427.74,422.02
A,AM179000,PRD_BP,MIO_PPS,FR,7.13,7.7,8.15,8.24,8.83,9.56,10.54,11.21,12.36,14.47,14.78,15.35,15.65,15.38,15.5,15.83,17.18,17.86,122.66,130.01,136.54,137.58,131.04,131.69,132.51,132.22,130.44,137.8,145.0,152.56,156.04,165.67,172.32,189.55,189.44,178.55,181.18,186.77,188.83,163.47,160.52,174.58,197.56,182.02,207.71,200.55,209.18,173.01,182.18,247.2,274.76,283.37,289.45
A,AM179000,PRD_BP,MIO_PPS,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
A,AM179000,PRD_BP,MIO_PPS,HU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
A,AM179000,PRD_BP,MIO_PPS,IE,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
A,AM179000,PRD_BP,MIO_PPS,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,11.17,16.01,12.46,14.2,14.14,13.25,16.5,17.34,20.26,18.62,19.06,19.12,20.37,22.86,30.61,31.46,33.55,35.7
A,AM179000,PRD_BP,MIO_PPS,IT,,,,,,,,0.15,0.17,0.19,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.27,595.72,696.17,575.98,622.16,724.06,813.67,837.82,852.02,875.67,1130.83,1183.51,1258.05,1314.53,1314.61,1319.25,1487.0,1781.56,1921.71,1861.05,1968.55,2316.37,2532.48,2688.64,2575.21,2722.44,2704.18,2990.66,3104.07,3271.7,2352.99,2877.96,3571.46,3918.45,4163.87,4374.56
A,AM179000,PRD_BP,MIO_PPS,LT,,,,,,,,,,,,,,,,,,,,,,,11.61,11.64,11.0,13.03,27.0,13.79,10.71,9.16,10.16,43.81,42.92,39.91,45.68,48.03,54.23,70.23,156.74,147.37,230.01,265.5,318.5,386.11,428.05,339.92,402.85,453.86,458.14,610.65,534.87,478.5,377.39
A,AM179000,PRD_BP,MIO_PPS,LU,,,,,,,,,,,,,0.02,0.02,0.05,0.05,0.06,0.06,2.69,2.71,2.31,2.17,2.5,2.75,3.04,3.64,2.54,3.13,3.28,3.22,5.24,4.77,8.1,8.7,8.74,10.24,10.86,13.72,16.46,20.62,19.96,22.73,23.96,24.83,26.32,27.0,25.07,23.62,23.21,24.13,23.4,22.45,23.96
A,AM179000,PRD_BP,MIO_PPS,LV,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,55.01,69.78,51.18,90.13,141.08,126.79,106.46,106.44,107.82,64.9,61.96,56.7,74.55,75.77,95.07,111.12,122.35,98.48,108.26,118.45,118.52,105.44,103.5,106.2,80.48,107.14,116.39
A,AM179000,PRD_BP,MIO_PPS,MK,,,,,,,,,,,,,,,,,,,,,,,,,,7.49,8.03,4.62,5.03,6.75,6.15,6.74,7.3,14.02,19.22,5.24,5.08,13.49,13.55,13.93,13.52,16.22,7.99,10.65,9.68,8.18,8.89,7.88,7.93,5.1,2.86,,
A,AM179000,PRD_BP,MIO_PPS,MT,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,AM179000,PRD_BP,MIO_PPS,NL,,,,,,,,,,,,,,10.07,10.79,11.92,13.32,14.38,35.1,36.88,37.31,38.26,45.58,61.77,80.59,87.97,116.67,154.38,180.43,204.94,207.59,236.37,301.31,439.26,614.19,910.98,858.49,969.78,993.1,938.61,933.24,871.6,833.57,726.1,738.88,772.33,740.28,744.61,1014.44,2168.81,2388.36,2206.95,2267.06
A,AM179000,PRD_BP,MIO_PPS,NO,,,,,,,,,,,,,,,,,,,,,,,45.14,54.73,53.27,55.2,56.41,56.69,54.28,53.1,54.25,58.86,58.92,62.34,61.57,67.07,66.53,69.32,69.0,62.25,56.51,55.9,54.07,55.47,58.64,59.13,59.17,58.01,64.3,65.1,63.97,56.77,59.92
A,AM179000,PRD_BP,MIO_PPS,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
A,AM179000,PRD_BP,MIO_PPS,PT,,,,,,,,0.22,0.3,0.35,0.45,0.47,0.65,0.69,0.89,1.02,1.23,1.47,330.64,341.53,363.93,375.15,437.56,362.39,378.67,345.94,391.34,181.85,178.77,203.45,199.31,191.53,205.43,201.97,206.24,236.2,209.64,187.79,175.12,187.75,190.67,208.9,212.47,231.63,225.5,243.04,332.35,294.7,319.0,371.12,436.01,434.07,436.99
A,AM179000,PRD_BP,MIO_PPS,RO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
A,AM179000,PRD_BP,MIO_PPS,SE,22.17,25.06,27.21,29.35,32.03,34.56,37.62,42.44,47.69,51.76,53.82,57.03,60.11,60.49,61.62,63.79,66.15,70.31,65.74,64.15,72.46,81.98,85.64,96.91,103.93,111.6,122.28,132.64,151.35,213.13,196.82,208.46,258.54,317.35,330.19,341.17,265.65,313.9,314.29,249.37,296.24,240.24,275.14,217.95,240.36,211.99,170.0,115.39,213.13,236.08,269.91,249.08,257.49
A,AM179000,PRD_BP,MIO_PPS,SI,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,AM179000,PRD_BP,MIO_PPS,SK,,,,,,,,,,,,,,,,,,,,,,,344.41,292.7,280.0,233.02,182.8,231.55,207.11,347.01,235.1,142.69,168.03,206.76,123.38,143.52,160.46,178.07,162.2,166.55,161.94,159.44,152.98,147.25,148.64,188.97,180.35,155.7,151.29,189.94,155.34,207.08,214.35
A,AM179000,PRD_BP,MIO_PPS,UK,55.55,63.1,75.44,86.91,99.55,108.0,121.7,138.19,158.59,180.46,196.04,215.84,235.44,252.39,265.69,284.31,294.62,347.93,364.25,391.49,422.58,463.84,383.84,430.62,438.78,486.02,495.39,576.01,743.26,664.92,698.85,756.81,785.14,780.99,849.46,899.5,954.45,1009.13,1059.01,1095.55,1220.85,1201.1,1231.03,1211.66,1228.73,1267.8,1273.21,1025.32,,,,,
A,AM179000,PRD_PP,MIO_EUR,AT,,,,,,,,,,,,,,,,,,,,,,,328.51,332.1,336.28,341.93,374.31,374.88,378.07,401.99,383.07,366.64,339.84,330.85,346.01,341.39,347.34,377.86,363.08,359.4,374.79,374.9,407.29,410.83,414.74,438.83,451.78,447.51,498.32,580.42,624.22,664.99,693.81
A,AM179000,PRD_PP,MIO_EUR,BE,,,,,,,,3.19,3.33,3.35,3.6,3.91,4.28,4.65,5.03,5.37,5.91,6.72,7.3,8.47,8.79,9.51,10.16,9.16,9.27,10.53,9.96,10.28,10.12,10.2,10.16,10.14,10.14,10.14,10.14,10.14,10.14,10.65,10.65,10.65,10.75,10.86,10.97,11.08,11.19,11.3,11.42,11.53,11.64,11.76,11.88,11.88,11.88
A,AM179000,PRD_PP,MIO_EUR,BG,,,,,,,,,,,,,,,,,,,,,,,45.51,61.12,97.3,79.35,79.66,115.01,123.1,124.82,93.64,61.85,67.2,19.84,50.55,24.37,19.45,12.88,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
A,AM179000,PRD_PP,MIO_EUR,CH,,,,,,,,,,,,,83.45,98.22,108.49,113.98,116.52,139.21,152.84,157.35,127.22,140.87,170.86,174.05,175.32,185.43,249.55,233.93,209.5,268.51,238.69,223.24,238.5,250.07,245.11,278.34,326.39,343.07,423.25,455.98,481.29,479.58,501.66,505.58,537.02,540.42,512.92,547.16,609.4,687.73,791.31,812.44,833.91
A,AM179000,PRD_PP,MIO_EUR,CY,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,AM179000,PRD_PP,MIO_EUR,CZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,2.85,2.85,5.94,9.22,13.0,15.19,11.1,10.27,13.15,14.14,16.28,16.89,71.54,86.29,92.57,99.09,98.57,112.58,124.53,133.56,158.15,153.76,156.45
A,AM179000,PRD_PP,MIO_EUR,DE,,,,,,,,,,,,,,,,,,,124.98,124.85,129.01,129.12,170.07,160.03,112.97,97.28,107.95,120.08,136.63,115.62,106.27,130.04,190.0,162.62,171.99,134.22,140.0,1496.34,1485.65,1633.46,1876.53,1957.64,1935.65,1978.15,1941.99,2128.46,1862.83,1872.35,1995.8,2203.18,2100.91,2104.65,2210.84
A,AM179000,PRD_PP,MIO_EUR,DK,2.7,2.76,2.81,2.96,2.92,2.85,2.77,3.19,3.16,3.06,3.07,3.07,3.12,3.15,3.17,3.14,3.11,27.22,29.89,31.22,36.43,33.72,31.62,38.79,48.28,40.96,59.78,47.15,63.1,54.09,75.27,85.69,114.5,100.34,87.2,116.44,125.49,149.11,142.32,121.8,160.52,221.01,247.78,201.05,191.94,156.15,171.59,171.13,124.82,134.58,148.67,124.13,126.79
A,AM179000,PRD_PP,MIO_EUR,EA,,,,,,,,,,,,,,,,,,,2105.29,2324.74,2131.12,2277.95,2558.48,2713.42,2767.24,2723.21,3048.79,3211.37,3452.88,3757.84,3659.17,3785.1,3966.64,4363.06,4954.94,5639.11,5500.26,7198.41,7748.86,7918.76,8266.26,8223.52,8569.59,8390.49,8670.66,9108.47,9120.98,7905.59,9180.27,11496.6,11935.2,12037.91,12459.09
A,AM179000,PRD_PP,MIO_EUR,EA21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4239.41,4623.98,5223.45,5875.71,5620.36,7324.89,7893.54,8061.44,8473.42,8387.48,8569.59,8390.49,8670.66,9108.47,9120.98,7905.59,9180.27,11496.6,11935.2,12037.91,12459.09
A,AM179000,PRD_PP,MIO_EUR,EE,,,,,,,,,,,,,,,,,,,,,,,3.9,6.87,4.72,16.36,19.16,21.28,23.2,19.06,22.76,24.49,34.81,35.91,36.05,37.81,24.38,35.62,29.88,26.72,23.68,45.95,51.25,30.18,30.49,41.17,11.17,19.5,26.93,48.14,31.24,24.41,27.77
A,AM179000,PRD_PP,MIO_EUR,EL,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.24,22.6,23.4,24.01,23.97,25.91,22.47,16.11,15.84,63.12,22.71,21.35,20.56,20.34,21.5,22.55
A,AM179000,PRD_PP,MIO_EUR,ES,,,,,,,,,,,,,,,,,,618.49,582.43,697.45,625.04,676.01,683.89,749.5,762.98,731.09,880.32,884.22,985.49,1092.92,920.56,948.53,979.07,1013.46,1041.86,1084.39,997.14,994.1,1072.12,1074.96,1095.4,1061.23,1045.92,1051.06,1034.04,1039.52,1040.43,811.06,717.78,556.4,549.39,484.18,540.06
A,AM179000,PRD_PP,MIO_EUR,EU,,,,,,,,,,,,,,,,,,,,,2628.5,2820.57,3086.84,3321.58,3486.3,3527.87,3916.31,4233.23,4704.46,4968.82,4839.42,5069.4,5606.89,6110.25,6839.5,7430.13,7059.55,8968.18,9618.19,9816.83,10442.72,10398.78,10884.72,10435.87,10673.64,11087.34,11096.72,8334.64,9705.05,12063.31,12559.76,12608.84,13055.29
A,AM179000,PRD_PP,MIO_EUR,EU27_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4682.19,5126.53,5724.72,6408.73,6052.42,7876.71,8462.07,8533.15,9058.08,8946.88,9251.16,8970.18,9276.67,9633.91,9603.06,8334.64,9705.05,12063.31,12559.76,12608.84,13055.29
A,AM179000,PRD_PP,MIO_EUR,EU27_2020_EFTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6075.38,6791.65,6485.47,8338.0,9009.19,9107.35,9645.4,9533.67,9859.69,9592.63,9934.03,10292.4,10233.24,8992.54,10437.61,12886.26,13477.28,13543.18,14019.5
A,AM179000,PRD_PP,MIO_EUR,FI,,,,75.71,76.89,75.14,89.93,104.38,124.92,143.99,148.76,168.65,183.66,189.96,187.35,191.95,219.05,229.26,196.96,164.74,154.05,180.75,216.12,204.34,199.99,200.96,236.7,248.2,258.8,298.8,310.7,322.6,353.5,386.0,404.0,486.6,461.4,470.8,582.13,508.01,417.67,345.22,379.81,392.35,375.79,409.73,407.31,473.93,535.61,451.82,550.24,513.65,506.78
A,AM179000,PRD_PP,MIO_EUR,FR,54.36,55.62,63.27,64.58,66.57,72.22,78.64,83.34,90.25,102.27,102.95,106.77,110.92,110.94,110.22,109.58,116.79,121.06,124.26,132.75,146.25,147.98,154.92,154.06,152.27,151.83,148.7,154.3,159.7,167.6,176.7,189.6,192.8,213.3,213.2,202.9,207.0,210.9,213.2,186.9,180.5,196.7,222.2,204.4,232.88,223.66,227.08,187.71,201.07,273.87,300.18,308.59,315.21
A,AM179000,PRD_PP,MIO_EUR,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
